280	90.55555556	74.72839506
281	83.61832061	66.05343511
282	94.26666667	63.18518519
283	85.04929577	53.26056338
284	75.62765957	52.0106383
285	68.28571429	55.14285714
286	67.57142857	60.0952381
287	73.36263736	63.37362637
288	73.1	63.525
289	58.85714286	53.57142857
290	55.6	53.8
291	50	52
292	52.6	47
293	93.00526316	43.56842105
294	95.9122807	69.83333333
295	92.49358974	88.71794872
296	90.82242991	94.01869159
297	76.58024691	30.20987654
298	21.76190476	40.04761905
299	24.96296296	58.48148148
300	8.260869565	64.7826087
301	3.296969697	29.24242424
